CustomerKey;GeographyKey;FirstName;LastName;BirthDate;MaritalStatus;Gender;YearlyIncome;TotalChildren;EnglishEducation;EnglishOccupation;DateFirstPurchase;CommuteDistance;NumberCarsOwned;HouseOwnerFlag
18307;4;Amy;Zhang;1961-11-04;S;F;70000,00;1;Partial College;Skilled Manual;2011-06-12;5-10 Miles;1;1
18494;4;Marcus;Young;1963-11-04;M;M;110000,00;5;Bachelors;Management;2011-06-28;2-5 Miles;4;1
18468;4;Joel;Sanchez;1958-11-01;S;M;40000,00;3;Partial College;Skilled Manual;2011-06-14;5-10 Miles;2;1
18706;4;Darryl;Zheng;1974-11-16;S;M;110000,00;1;Graduate Degree;Management;2011-07-16;2-5 Miles;1;1
19092;4;Eric;Gonzalez;1979-09-04;S;M;80000,00;0;Bachelors;Professional;2013-09-22;10+ Miles;3;0
19626;4;Bradley;Anand;1971-10-05;M;M;70000,00;5;Partial College;Skilled Manual;2013-07-13;5-10 Miles;3;1
19615;4;Franklin;Sun;1973-11-29;S;M;60000,00;1;Partial College;Skilled Manual;2011-08-26;5-10 Miles;1;1
19620;4;Andy;Vazquez;1972-11-12;S;M;60000,00;1;Partial College;Skilled Manual;2011-09-22;5-10 Miles;1;1
20215;4;Ioannis;Xylaras;1974-05-31;S;F;60000,00;2;Bachelors;Professional;2011-10-21;0-1 Miles;1;0
19785;4;Olivia;Ramirez;1966-07-09;M;F;80000,00;2;High School;Skilled Manual;2011-09-27;5-10 Miles;2;1
19796;4;Marshall;Xie;1964-05-12;S;M;120000,00;5;Bachelors;Management;2013-02-25;2-5 Miles;4;1
21201;4;Anna;Rogers;1934-08-13;S;F;80000,00;3;Graduate Degree;Management;2012-01-11;1-2 Miles;1;1
21211;4;Louis;He;1969-11-09;S;M;70000,00;0;Bachelors;Professional;2012-01-14;5-10 Miles;1;1
21377;4;Allison;Bailey;1955-08-17;S;F;20000,00;2;Partial High School;Clerical;2013-06-04;5-10 Miles;2;1
21379;4;Colleen;Huang;1955-10-06;M;F;30000,00;3;Partial College;Clerical;2012-02-14;1-2 Miles;2;0
21380;4;Candace;Sara;1955-12-02;M;F;30000,00;3;Partial College;Clerical;2012-02-11;1-2 Miles;2;0
21168;4;Clifford;Chapman;1975-10-20;M;M;80000,00;4;Graduate Degree;Management;2012-01-17;0-1 Miles;1;1
20428;4;Brent;Ma;1959-01-01;M;M;40000,00;3;Partial College;Skilled Manual;2014-01-17;1-2 Miles;2;0
20317;4;Alex;Green;1951-11-19;M;M;20000,00;4;High School;Skilled Manual;2013-03-28;1-2 Miles;2;0
21554;4;Molly;Rana;1979-01-21;S;F;80000,00;0;Bachelors;Professional;2013-08-25;10+ Miles;3;0
21558;4;Nicole;Coleman;1984-12-20;S;F;100000,00;0;High School;Management;2012-02-22;10+ Miles;2;1
21889;4;Sheila;Navarro;1979-02-14;M;F;110000,00;0;Partial College;Management;2012-03-10;10+ Miles;3;1
21950;4;Armando;Hernandez;1974-10-03;S;M;100000,00;1;Graduate Degree;Management;2012-03-13;0-1 Miles;0;1
22573;4;Lance;Sanz;1985-09-23;S;M;10000,00;0;Partial College;Manual;2012-05-22;0-1 Miles;1;0
22847;4;Jaclyn;Chen;1985-11-16;S;F;80000,00;0;Bachelors;Professional;2013-05-11;10+ Miles;3;0
23013;4;Louis;Yang;1951-10-09;M;M;20000,00;4;High School;Skilled Manual;2013-06-20;1-2 Miles;2;0
23103;4;Dwayne;Moreno;1975-02-05;M;M;40000,00;2;Partial College;Skilled Manual;2013-05-17;1-2 Miles;2;0
23117;4;Bruce;Sanz;1966-02-21;M;M;80000,00;2;High School;Skilled Manual;2012-07-15;5-10 Miles;2;1
23123;4;Zoe;Kelly;1965-03-01;S;F;110000,00;4;Bachelors;Management;2013-11-03;0-1 Miles;4;0
23574;4;Ebony;Hernandez;1954-09-08;M;F;40000,00;2;Bachelors;Management;2012-08-19;5-10 Miles;2;1
23593;4;Krystal;Zhou;1977-01-30;S;F;120000,00;0;Partial High School;Management;2012-08-05;10+ Miles;4;0
23530;4;Ivan;Prasad;1971-08-06;S;M;100000,00;0;Bachelors;Professional;2014-01-05;5-10 Miles;1;0
23415;4;Kristi;Moreno;1973-11-08;S;F;60000,00;2;Bachelors;Professional;2012-07-01;2-5 Miles;1;1
23428;4;Savannah;Bailey;1977-11-21;M;F;80000,00;5;Bachelors;Professional;2013-08-02;0-1 Miles;4;0
24277;4;Donald;Kovár;1957-11-02;S;M;20000,00;3;Partial High School;Clerical;2013-02-23;5-10 Miles;4;1
24161;4;Luke;Kumar;1985-08-03;M;M;10000,00;0;Partial College;Manual;2012-10-22;2-5 Miles;1;1
24177;4;Gina;Gill;1982-08-04;S;F;20000,00;0;Bachelors;Clerical;2012-09-29;0-1 Miles;0;1
24503;4;Laura;Ma;1952-05-22;M;F;40000,00;2;Bachelors;Management;2012-12-17;0-1 Miles;2;1
24478;4;Lindsay;Sharma;1972-03-01;S;F;60000,00;1;Partial College;Skilled Manual;2012-12-14;5-10 Miles;1;1
24363;4;Amanda;Coleman;1975-07-26;M;F;80000,00;4;Graduate Degree;Management;2014-01-22;0-1 Miles;1;0
24889;4;Kelli;She;1981-06-18;M;F;70000,00;0;Bachelors;Professional;2012-03-29;10+ Miles;2;1
25226;4;Robert;Kumar;1971-05-09;S;M;70000,00;0;Bachelors;Professional;2012-12-22;5-10 Miles;1;1
25112;4;Suzanne;Zhu;1974-04-17;M;F;60000,00;2;Bachelors;Professional;2012-10-04;0-1 Miles;1;0
25119;4;Deanna;Lopez;1974-11-13;M;F;110000,00;1;Graduate Degree;Management;2012-10-02;1-2 Miles;1;1
25120;4;Heidi;Rodriguez;1980-12-08;S;F;110000,00;1;Graduate Degree;Management;2012-09-28;2-5 Miles;1;0
25036;4;Jenny;Ye;1960-10-13;S;F;80000,00;2;Partial College;Skilled Manual;2012-08-28;1-2 Miles;2;0
25249;4;Alexandra;Watson;1963-02-05;S;F;70000,00;1;Partial College;Skilled Manual;2011-01-02;0-1 Miles;1;0
25244;4;Jay;Weber;1962-09-04;S;M;70000,00;1;Partial College;Skilled Manual;2013-03-03;5-10 Miles;1;1
25235;4;Monique;Torres;1968-06-26;M;F;60000,00;1;Partial College;Skilled Manual;2012-12-10;5-10 Miles;1;1
25830;4;Louis;Nath;1975-08-29;M;M;120000,00;0;Partial High School;Professional;2011-09-01;10+ Miles;4;1
25919;4;Dana;Ramos;1957-10-30;M;F;30000,00;2;Partial College;Clerical;2011-10-08;1-2 Miles;2;0
26036;4;Haley;Wright;1970-04-19;S;F;60000,00;3;Bachelors;Professional;2013-11-04;5-10 Miles;2;1
25558;4;Zachary;Wilson;1985-09-12;S;M;10000,00;0;Partial College;Manual;2011-03-03;1-2 Miles;1;1
26179;4;Ruth;Rodriguez;1951-12-08;S;F;10000,00;5;High School;Skilled Manual;2013-03-26;0-1 Miles;2;0
26186;4;Joanna;Gill;1950-10-22;S;F;30000,00;2;Partial College;Clerical;2013-11-20;5-10 Miles;2;0
26191;4;Jon;Wang;1948-09-07;M;M;40000,00;2;Bachelors;Management;2012-04-28;0-1 Miles;2;0
26763;4;Grant;Shen;1966-08-13;M;M;60000,00;1;Partial College;Skilled Manual;2012-09-08;5-10 Miles;1;1
26764;4;Alvin;Li;1966-08-09;M;M;60000,00;1;Partial College;Skilled Manual;2012-08-30;5-10 Miles;1;1
27688;4;Arthur;Sanz;1974-06-24;S;M;70000,00;0;Bachelors;Professional;2013-01-28;5-10 Miles;1;0
27691;4;Marshall;Goel;1972-11-14;M;M;90000,00;2;Bachelors;Professional;2013-09-05;0-1 Miles;0;1
27714;4;Omar;Pal;1966-09-20;M;M;60000,00;1;Partial College;Skilled Manual;2013-12-12;0-1 Miles;1;0
27971;4;Jodi;Jai;1979-08-29;S;F;80000,00;0;Bachelors;Professional;2013-10-30;10+ Miles;3;0
27975;4;Jay;Gill;1977-11-08;S;M;90000,00;0;Bachelors;Professional;2013-09-11;10+ Miles;3;1
28214;4;Hailey;King;1979-03-09;M;F;70000,00;5;Bachelors;Professional;2013-09-30;10+ Miles;3;1
29290;4;Troy;Garcia;1969-04-13;S;M;60000,00;5;Bachelors;Professional;2013-02-12;0-1 Miles;2;0
29053;4;Nelson;Gomez;1950-04-02;S;M;10000,00;5;High School;Skilled Manual;2013-05-15;1-2 Miles;2;0
28934;4;Ricardo;Nara;1980-04-02;M;M;70000,00;0;Bachelors;Professional;2013-08-17;10+ Miles;3;0
28941;4;Deanna;Moreno;1979-09-30;S;F;80000,00;0;Bachelors;Professional;2013-10-22;10+ Miles;3;0
28950;5;Carl;Lal;1983-11-23;S;M;90000,00;0;Bachelors;Professional;2013-04-16;10+ Miles;3;1
28925;5;Warren;Lu;1981-10-01;M;M;70000,00;0;Bachelors;Professional;2013-11-16;10+ Miles;2;1
28719;5;Neil;Vazquez;1973-10-16;S;M;70000,00;0;Bachelors;Professional;2013-02-04;0-1 Miles;1;0
29095;5;Jaime;Jimenez;1957-09-25;M;M;30000,00;3;High School;Skilled Manual;2013-08-08;1-2 Miles;2;0
29456;5;Lindsay;She;1983-12-25;S;F;10000,00;0;Partial College;Manual;2013-09-08;2-5 Miles;1;1
29344;5;Gilbert;Ye;1948-05-09;S;M;40000,00;2;Bachelors;Management;2013-12-26;5-10 Miles;2;1
28319;5;Ashlee;She;1976-11-08;S;F;60000,00;1;Partial College;Skilled Manual;2013-06-21;0-1 Miles;1;0
27869;5;Shawna;Shan;1981-12-07;S;F;10000,00;1;High School;Manual;2013-10-23;2-5 Miles;0;1
27860;5;Hector;Martin;1985-12-19;M;M;10000,00;0;Partial College;Manual;2013-12-21;2-5 Miles;1;1
28134;5;Terrance;Rana;1962-05-23;M;M;80000,00;2;High School;Skilled Manual;2013-12-08;1-2 Miles;2;0
27702;5;Darryl;Lu;1971-03-14;S;M;60000,00;1;Partial College;Skilled Manual;2013-12-06;5-10 Miles;1;1
27686;5;Vincent;Zhang;1968-11-15;M;M;60000,00;4;Bachelors;Professional;2014-01-28;10+ Miles;3;1
26741;5;Nichole;Pal;1973-02-14;M;F;90000,00;3;Bachelors;Professional;2013-08-12;0-1 Miles;0;1
26967;5;Edwin;Li;1973-10-12;S;M;70000,00;0;Bachelors;Professional;2012-10-23;5-10 Miles;1;1
26155;5;Chad;Xie;1973-09-18;M;M;70000,00;5;Bachelors;Professional;2013-09-25;5-10 Miles;2;1
26425;5;Janelle;Malhotra;1982-05-12;S;F;70000,00;0;Bachelors;Professional;2013-08-30;10+ Miles;3;0
26431;5;Shaun;Rai;1980-02-13;S;M;60000,00;0;Bachelors;Professional;2013-12-15;10+ Miles;4;1
25559;5;Troy;Sanchez;1986-03-10;S;M;20000,00;0;Bachelors;Clerical;2011-03-27;0-1 Miles;0;1
25935;5;April;Tang;1954-09-15;M;F;20000,00;2;Partial High School;Clerical;2011-11-10;1-2 Miles;2;1
25118;5;Gerald;Diaz;1973-06-06;M;M;70000,00;5;Bachelors;Professional;2013-08-20;10+ Miles;3;1
24369;5;Chelsea;Lopez;1972-12-22;M;F;80000,00;5;Graduate Degree;Management;2013-10-28;0-1 Miles;2;0
24504;5;Eddie;Navarro;1947-01-31;M;M;40000,00;2;Bachelors;Management;2012-12-12;0-1 Miles;2;0
24595;5;Kelvin;Wu;1978-11-10;S;M;80000,00;0;Bachelors;Professional;2013-04-04;10+ Miles;3;0
24268;5;Meredith;Gill;1961-10-20;M;F;10000,00;2;Partial High School;Clerical;2013-05-27;1-2 Miles;3;1
23438;5;Toni;Vance;1976-10-20;S;F;70000,00;0;Bachelors;Professional;2013-09-17;5-10 Miles;1;0
23410;5;Carrie;Alvarez;1974-11-19;M;F;100000,00;1;Graduate Degree;Management;2012-07-23;1-2 Miles;0;1
23014;5;Cassandra;Mehta;1951-11-30;M;F;20000,00;4;High School;Skilled Manual;2013-08-08;5-10 Miles;2;1
22912;5;Mallory;Moreno;1980-12-03;S;F;110000,00;1;Graduate Degree;Management;2012-06-01;2-5 Miles;1;1
22919;5;Stanley;Rana;1972-03-11;M;M;80000,00;5;Bachelors;Professional;2013-08-12;0-1 Miles;3;1
22403;5;Cedric;Beck;1984-08-20;M;M;10000,00;0;Partial College;Manual;2013-05-05;2-5 Miles;1;1
22207;5;Nancy;Sanchez;1963-07-01;S;F;130000,00;0;Graduate Degree;Management;2012-05-05;0-1 Miles;3;0
22167;5;Colleen;Yang;1960-03-18;M;F;20000,00;2;Partial High School;Clerical;2013-02-10;5-10 Miles;2;1
21984;5;Kristy;Suarez;1971-02-15;S;F;60000,00;1;Partial College;Skilled Manual;2012-04-12;5-10 Miles;1;1
21891;5;Dawn;Nara;1977-12-21;M;F;110000,00;0;High School;Management;2012-03-17;10+ Miles;3;1
21873;5;Kellie;Navarro;1981-01-30;M;F;70000,00;0;Bachelors;Professional;2012-03-23;10+ Miles;2;1
21569;5;Brendan;Rai;1981-09-10;S;M;90000,00;0;Bachelors;Professional;2012-03-24;10+ Miles;4;1
20445;5;Barbara;Deng;1966-10-15;M;F;80000,00;2;High School;Skilled Manual;2011-11-18;5-10 Miles;2;1
20450;5;Edwin;Tang;1962-08-10;S;M;70000,00;2;High School;Professional;2011-11-20;5-10 Miles;2;1
20997;5;Joanna;Ashe;1985-01-06;M;F;20000,00;0;Bachelors;Clerical;2012-01-18;0-1 Miles;0;1
19622;5;Roger;Yuan;1964-06-24;M;M;90000,00;2;Bachelors;Professional;2013-06-05;5-10 Miles;1;1
19561;5;Orlando;Serrano;1975-11-17;M;M;90000,00;2;Bachelors;Professional;2011-08-11;2-5 Miles;0;1
18691;5;Claudia;Zheng;1980-03-20;M;F;90000,00;1;Graduate Degree;Management;2011-06-28;0-1 Miles;0;1
18697;5;Tara;Lal;1973-12-02;S;F;60000,00;2;Bachelors;Professional;2011-06-18;0-1 Miles;1;0
18769;5;Theresa;Dominguez;1949-01-30;M;F;40000,00;2;Bachelors;Management;2011-07-18;5-10 Miles;2;1
18447;5;Renee;Ortega;1954-03-24;M;F;10000,00;2;Partial High School;Clerical;2013-05-17;5-10 Miles;2;1
18463;5;Adriana;Suri;1958-01-08;M;F;30000,00;3;High School;Skilled Manual;2011-06-14;5-10 Miles;2;1
18254;5;Larry;Martin;1972-02-19;S;M;100000,00;0;Graduate Degree;Management;2011-05-21;1-2 Miles;0;1
18195;5;Walter;Sanz;1985-08-16;M;M;70000,00;0;Bachelors;Professional;2013-04-21;10+ Miles;4;1
17912;5;Louis;Zhou;1982-01-08;M;M;10000,00;1;High School;Manual;2011-04-08;2-5 Miles;0;1
17922;5;Shane;Schmidt;1983-09-13;M;M;20000,00;0;Bachelors;Clerical;2011-04-29;0-1 Miles;0;1
17316;5;Marvin;Serrano;1971-11-11;M;M;60000,00;1;Partial College;Skilled Manual;2013-11-04;5-10 Miles;1;1
17077;5;Ronald;Raman;1968-08-27;S;M;60000,00;3;Bachelors;Professional;2013-03-02;0-1 Miles;2;0
16628;5;Francisco;Prasad;1976-10-16;S;M;80000,00;0;Bachelors;Professional;2013-09-10;10+ Miles;4;0
16704;5;Karla;Chavez;1966-11-30;M;F;70000,00;5;Partial College;Skilled Manual;2013-06-25;0-1 Miles;2;1
16489;5;Frederick;Garcia;1957-01-02;M;M;30000,00;3;High School;Skilled Manual;2013-03-16;5-10 Miles;2;1
15800;5;Alberto;Serrano;1970-12-07;S;M;90000,00;1;Bachelors;Professional;2012-11-29;2-5 Miles;1;1
16174;5;Melinda;Hernandez;1970-09-21;S;F;60000,00;3;Bachelors;Professional;2013-04-03;0-1 Miles;1;0
16166;5;April;Goel;1984-02-03;M;F;70000,00;5;Bachelors;Professional;2013-02-12;10+ Miles;3;1
15208;5;Colleen;Luo;1968-04-03;M;F;60000,00;1;Bachelors;Professional;2012-10-05;5-10 Miles;1;1
15146;5;Adriana;Sara;1976-12-09;M;F;100000,00;0;High School;Management;2013-07-01;10+ Miles;4;1
15127;5;Wesley;Yang;1986-02-10;S;M;90000,00;0;Bachelors;Professional;2012-10-13;10+ Miles;2;0
15226;5;Lori;Moreno;1980-04-30;S;F;70000,00;0;Bachelors;Professional;2012-11-11;0-1 Miles;2;0
15436;5;Patricia;Suri;1952-03-19;S;F;30000,00;2;Partial College;Clerical;2012-11-01;5-10 Miles;2;1
14670;5;Leslie;Gill;1974-05-03;S;F;60000,00;2;Bachelors;Professional;2012-09-08;2-5 Miles;1;1
14308;5;Marie;Ramos;1983-02-20;S;F;100000,00;0;Bachelors;Professional;2012-09-14;2-5 Miles;1;0
14224;5;Tamara;She;1984-09-17;S;F;110000,00;0;Partial College;Management;2012-09-08;10+ Miles;3;1
14220;5;Latasha;Romero;1985-07-16;M;F;100000,00;0;High School;Management;2012-08-11;10+ Miles;2;1
14209;5;Craig;Ramos;1980-10-06;M;M;60000,00;0;Bachelors;Professional;2013-02-21;10+ Miles;4;1
14014;5;Leslie;Serrano;1962-09-23;M;F;30000,00;3;High School;Skilled Manual;2013-05-20;1-2 Miles;2;0
13643;5;Ronald;Sai;1976-04-04;S;M;100000,00;0;Partial High School;Professional;2012-07-07;10+ Miles;4;1
13528;5;Carmen;Lopez;1983-03-10;M;F;20000,00;0;Partial College;Manual;2012-07-10;0-1 Miles;0;1
13038;5;Wilson;Pais;1961-01-28;M;M;40000,00;2;Bachelors;Management;2012-04-11;1-2 Miles;2;0
13110;5;Levi;Mehta;1972-12-08;M;M;60000,00;1;Partial College;Skilled Manual;2012-06-04;5-10 Miles;1;1
13139;5;Carmen;Perez;1967-02-05;S;F;70000,00;1;Partial College;Skilled Manual;2012-06-09;0-1 Miles;1;0
12988;5;Barbara;Goel;1980-01-23;S;F;90000,00;1;Graduate Degree;Management;2012-03-31;0-1 Miles;0;1
12577;5;Francis;Sanz;1985-02-16;S;M;10000,00;0;Partial College;Manual;2012-02-15;2-5 Miles;1;1
12341;5;Katie;Kumar;1982-03-09;M;F;80000,00;0;Bachelors;Professional;2012-01-04;10+ Miles;2;1
12002;5;Adriana;Lopez;1969-08-05;S;F;70000,00;0;Bachelors;Professional;2011-11-24;5-10 Miles;1;1
11057;5;Carl;Andersen;1970-04-07;M;M;70000,00;2;Graduate Degree;Management;2011-02-22;1-2 Miles;2;1
11446;5;Bethany;Chander;1980-02-09;S;F;70000,00;0;Bachelors;Professional;2011-06-18;10+ Miles;3;0
11461;6;Victor;Jimenez;1977-09-22;S;M;90000,00;0;Bachelors;Professional;2011-07-31;10+ Miles;3;0
11466;6;Grant;Tang;1977-01-30;M;M;150000,00;0;Partial High School;Management;2013-05-22;10+ Miles;4;1
11356;6;Terrence;Carson;1985-11-24;S;M;10000,00;0;Partial College;Manual;2011-05-10;2-5 Miles;1;0
11038;6;Diana;Hernandez;1953-09-20;M;F;10000,00;2;Partial High School;Clerical;2011-02-07;5-10 Miles;2;1
11046;6;Christine;Yuan;1955-09-19;M;F;30000,00;3;High School;Skilled Manual;2011-02-06;5-10 Miles;2;1
11118;6;Alvin;Zeng;1962-12-31;S;M;80000,00;1;Partial College;Skilled Manual;2013-07-10;0-1 Miles;1;0
12337;6;Dustin;Goldstein;1981-04-07;S;M;70000,00;0;Bachelors;Professional;2011-12-05;5-10 Miles;2;0
12348;6;Jimmy;Vazquez;1979-08-24;M;M;90000,00;0;Bachelors;Professional;2012-01-28;10+ Miles;2;1
12573;6;Grant;Rai;1985-08-22;S;M;10000,00;0;Partial College;Manual;2012-01-08;0-1 Miles;1;0
12703;6;Renee;Suarez;1976-12-17;M;F;110000,00;0;Partial High School;Professional;2012-04-04;10+ Miles;4;1
13120;6;Levi;Weber;1976-07-05;M;M;80000,00;5;Bachelors;Professional;2013-02-13;0-1 Miles;4;1
13020;6;Madalena;Sanchez;1950-11-07;M;M;10000,00;2;Partial High School;Clerical;2012-04-01;5-10 Miles;2;1
13525;6;Cassandra;Van;1983-08-09;M;F;20000,00;0;Bachelors;Clerical;2012-06-06;0-1 Miles;0;1
14226;6;Heidi;Mehta;1978-01-23;S;F;90000,00;0;Bachelors;Professional;2012-09-01;10+ Miles;3;0
14317;6;Steve;Liang;1968-02-19;S;M;70000,00;5;Bachelors;Professional;2013-02-05;5-10 Miles;2;1
14671;6;Cristina;Lal;1978-08-05;M;F;60000,00;2;Bachelors;Professional;2012-09-25;0-1 Miles;1;1
14859;6;Jarrod;Weber;1957-09-02;M;M;30000,00;3;High School;Skilled Manual;2013-02-13;1-2 Miles;2;0
15151;6;Karl;Shen;1982-12-10;M;M;110000,00;0;Partial High School;Professional;2012-10-14;10+ Miles;4;1
16025;6;Jorge;Sun;1950-09-04;M;M;10000,00;2;Partial High School;Clerical;2012-12-03;1-2 Miles;2;1
16708;6;Kellie;Sanz;1975-04-06;S;F;90000,00;2;Bachelors;Management;2011-02-19;5-10 Miles;1;0
16657;6;Alvin;She;1960-09-17;M;M;80000,00;2;High School;Skilled Manual;2011-02-08;1-2 Miles;2;0
17072;6;Kaitlin;Kapoor;1969-11-07;M;F;60000,00;3;Bachelors;Professional;2013-10-21;0-1 Miles;2;1
17056;6;Shaun;Lal;1975-03-16;S;M;110000,00;1;Graduate Degree;Management;2011-03-22;2-5 Miles;1;1
17255;6;Carly;Nath;1981-08-30;M;F;100000,00;0;Partial High School;Professional;2011-03-19;10+ Miles;4;1
17318;6;Tiffany;Zhang;1976-12-14;M;F;80000,00;5;Bachelors;Professional;2013-04-01;0-1 Miles;4;1
17916;6;Tracy;Xu;1983-09-11;S;F;10000,00;1;High School;Manual;2011-04-18;1-2 Miles;0;0
18208;6;Latoya;Nara;1976-08-03;M;F;90000,00;0;Bachelors;Professional;2011-05-14;10+ Miles;3;1
18193;6;Louis;Yuan;1981-06-20;S;M;90000,00;0;Bachelors;Professional;2011-04-09;10+ Miles;2;1
18272;6;Autumn;Lin;1972-10-14;M;F;90000,00;3;Bachelors;Professional;2011-05-10;1-2 Miles;0;1
18287;6;Heather;Zeng;1938-09-30;M;F;40000,00;2;Bachelors;Professional;2013-02-26;5-10 Miles;1;1
18728;6;Roger;Luo;1971-10-18;M;M;100000,00;0;Bachelors;Professional;2013-08-21;5-10 Miles;1;0
18692;6;Preston;Mehta;1980-02-07;M;M;90000,00;1;Graduate Degree;Management;2011-06-23;0-1 Miles;0;1
19097;6;Mindy;Pal;1977-01-11;S;F;80000,00;0;Bachelors;Professional;2013-06-22;10+ Miles;4;1
19971;6;Jeffery;Lu;1977-01-01;S;M;100000,00;0;High School;Management;2011-10-28;10+ Miles;3;1
20224;6;Lawrence;Gill;1972-03-01;M;M;80000,00;5;Graduate Degree;Management;2013-10-03;0-1 Miles;3;0
20252;6;Darrell;Raje;1971-06-20;M;M;60000,00;1;Partial College;Skilled Manual;2013-09-01;5-10 Miles;1;1
20155;6;Jay;Fernandez;1983-04-06;M;M;10000,00;0;Partial College;Manual;2013-06-29;2-5 Miles;1;1
21165;6;Sheila;Gomez;1975-01-31;S;F;80000,00;4;Graduate Degree;Management;2012-01-28;0-1 Miles;0;1
21360;6;Orlando;Gill;1953-05-12;M;M;20000,00;4;High School;Skilled Manual;2013-09-09;5-10 Miles;2;1
21256;6;Meghan;Torres;1952-10-08;M;F;40000,00;2;Bachelors;Management;2012-02-16;0-1 Miles;2;1
20418;6;Joe;Vazquez;1955-10-11;M;M;30000,00;3;Partial College;Clerical;2011-11-22;1-2 Miles;2;0
21557;6;Kate;Lal;1979-10-14;S;F;110000,00;0;Partial College;Management;2012-02-27;10+ Miles;3;1
21899;6;Marie;Vazquez;1982-04-06;M;F;110000,00;0;Partial High School;Professional;2012-03-03;10+ Miles;4;1
22194;6;Bruce;Sai;1971-10-16;S;M;80000,00;2;High School;Skilled Manual;2012-04-26;5-10 Miles;2;1
22407;6;Carolyn;Gonzalez;1985-04-17;M;F;10000,00;1;High School;Manual;2012-05-19;2-5 Miles;0;1
22944;6;Jodi;Lal;1964-10-09;M;F;90000,00;1;Bachelors;Professional;2013-05-07;5-10 Miles;1;1
22946;6;Bryant;Kapoor;1964-11-14;S;M;90000,00;1;Bachelors;Professional;2012-06-17;2-5 Miles;1;1
23119;6;Gilbert;Zhao;1962-09-08;S;M;70000,00;2;High School;Professional;2012-07-29;5-10 Miles;2;1
23107;6;Michele;Kumar;1960-05-08;M;F;70000,00;2;Partial College;Skilled Manual;2012-06-27;5-10 Miles;2;1
24179;6;Robyn;Blanco;1982-09-04;M;F;20000,00;0;Partial College;Manual;2012-10-22;0-1 Miles;0;1
24588;6;Kathryn;Becker;1981-08-06;S;F;70000,00;0;Bachelors;Professional;2013-07-20;10+ Miles;3;0
24463;6;Kristen;Zheng;1935-12-16;M;F;90000,00;1;Graduate Degree;Management;2012-12-07;1-2 Miles;1;1
25124;6;Keith;Xu;1978-10-05;S;M;80000,00;5;Graduate Degree;Management;2013-05-26;0-1 Miles;3;1
25227;6;Jaime;Gutierrez;1982-01-16;S;M;80000,00;5;Bachelors;Professional;2013-10-08;1-2 Miles;4;1
25017;6;Cristina;Xu;1953-11-21;M;F;10000,00;2;Partial High School;Clerical;2013-08-26;1-2 Miles;2;1
25267;6;Arthur;Malhotra;1944-11-18;M;M;40000,00;2;Bachelors;Management;2013-03-23;5-10 Miles;2;1
25913;6;Beth;Srini;1958-08-06;M;M;10000,00;2;Partial High School;Clerical;2013-11-14;5-10 Miles;2;1
25710;6;Diana;Gill;1985-05-20;M;F;20000,00;0;Bachelors;Clerical;2011-06-18;0-1 Miles;0;0
26567;6;Michele;Rai;1966-10-03;S;F;80000,00;2;Partial College;Skilled Manual;2012-06-07;1-2 Miles;2;0
26668;6;Toni;Madan;1972-12-21;M;F;70000,00;5;Bachelors;Professional;2013-04-04;10+ Miles;4;1
26143;6;Michele;Mehta;1965-02-05;M;F;90000,00;1;Bachelors;Professional;2013-07-04;5-10 Miles;1;1
26750;6;Randall;Alvarez;1965-08-08;S;M;60000,00;1;Partial College;Skilled Manual;2012-09-22;0-1 Miles;1;0
27588;6;Virginia;Chandra;1974-05-13;S;F;70000,00;5;Bachelors;Professional;2013-11-23;10+ Miles;3;1
27716;6;Albert;Ramos;1972-09-29;S;M;70000,00;5;Partial College;Skilled Manual;2013-06-29;5-10 Miles;2;1
27745;6;Levi;Sanchez;1948-09-09;S;M;40000,00;2;Bachelors;Management;2013-01-06;5-10 Miles;2;1
27341;6;Kari;Sanz;1982-03-21;S;F;80000,00;0;Bachelors;Professional;2012-11-17;10+ Miles;2;0
27501;6;Darren;Alonso;1966-02-21;M;M;80000,00;2;Partial College;Skilled Manual;2013-07-11;5-10 Miles;2;1
27486;6;Mathew;Gill;1961-05-06;S;M;20000,00;2;Partial High School;Clerical;2012-12-23;1-2 Miles;2;0
27867;6;Alberto;Blanco;1981-11-02;M;M;10000,00;0;High School;Manual;2013-08-07;0-1 Miles;2;1
27977;6;Jerome;Alonso;1977-10-21;S;M;100000,00;0;High School;Management;2013-11-09;10+ Miles;3;0
27986;6;Henry;Vance;1975-10-05;S;M;110000,00;0;High School;Management;2013-12-09;10+ Miles;4;0
28312;6;Joy;Jimenez;1968-06-23;S;F;60000,00;1;Partial College;Skilled Manual;2013-05-13;0-1 Miles;1;0
28210;6;Meghan;Alan;1973-11-30;M;F;60000,00;2;Bachelors;Professional;2013-04-15;2-5 Miles;1;1
28219;6;Chad;Goel;1972-10-16;S;M;80000,00;5;Graduate Degree;Management;2013-11-24;0-1 Miles;3;1
29315;6;Jill;Gomez;1975-04-06;M;F;90000,00;2;Bachelors;Professional;2013-05-10;5-10 Miles;1;1
29331;6;Melvin;Yuan;1948-03-11;M;M;30000,00;2;Partial College;Clerical;2013-08-19;0-1 Miles;2;0
29090;6;Lacey;Ye;1958-02-18;M;F;20000,00;2;Partial High School;Clerical;2013-08-27;1-2 Miles;2;0
28718;6;Cassandra;Raman;1970-09-23;M;F;60000,00;3;Bachelors;Professional;2013-08-26;0-1 Miles;1;0
